name,url
EPA Plans to Award up to $9.3 Million in Beach Water Quality Monitoring Grants,https://www.epa.gov/newsreleases/epa-plans-award-93-million-beach-water-quality-monitoring-grants
EPA Proposes Biofuel Requirements for 2019; On Track to Meet Congressional Deadline,https://www.epa.gov/newsreleases/epa-proposes-biofuel-requirements-2019-track-meet-congressional-deadline
"EPA Announces Settlement with Northeast Dredging Equipment Company LLC, Puts Cleaner Diesel Engines on Floating Crane in NY/NJ Harbor",https://www.epa.gov/newsreleases/epa-announces-settlement-northeast-dredging-equipment-company-llc-puts-cleaner-diesel
EPA Concludes Historic PFAS Community Engagement Event in New Hampshire,https://www.epa.gov/newsreleases/epa-concludes-historic-pfas-community-engagement-event-new-hampshire
EPA Proposes Biofuel Requirements for 2019; On Track to Meet Congressional Deadline,https://www.epa.gov/newsreleases/epa-proposes-biofuel-requirements-2019-track-meet-congressional-deadline
"EPA provides $300,000 to Metroparks Toledo to restore wet prairie in Maumee River AOC",https://www.epa.gov/newsreleases/epa-provides-300000-metroparks-toledo-restore-wet-prairie-maumee-river-aoc
"EPA Announces Settlement with Northeast Dredging Equipment Company LLC, Puts Cleaner Diesel Engines on Floating Crane in NY/NJ Harbor",https://www.epa.gov/newsreleases/epa-announces-settlement-northeast-dredging-equipment-company-llc-puts-cleaner-diesel
Successful Partnerships in Permitting Video Released by EPA Smart Sectors Program,https://www.epa.gov/newsreleases/successful-partnerships-permitting-video-released-epa-smart-sectors-program
"Settlement with Amherst, Mass., Company Reduces Emissions to Air",https://www.epa.gov/newsreleases/settlement-amherst-mass-company-reduces-emissions-air
"IN CASE YOU MISSED IT: EPA Releases New Chemical Safety Guidelines Aimed at Curbing Animal Testing, Tracking Mercury Imports, and Facilitating the Sharing of Confidential Business Information",https://www.epa.gov/newsreleases/case-you-missed-it-epa-releases-new-chemical-safety-guidelines-aimed-curbing-animal
"EPA Hosts First Ever PFAS Community Engagement Event in New Hampshire, Hears from Communities Across New England",https://www.epa.gov/newsreleases/epa-hosts-first-ever-pfas-community-engagement-event-new-hampshire-hears-communities
EPA Approves Redesignation of the Troy Area Lead (Pb) Standard,https://www.epa.gov/newsreleases/epa-approves-redesignation-troy-area-lead-pb-standard
EPA Recognizes Michigan agencies for Saving Resources and Taxpayer Money,https://www.epa.gov/newsreleases/epa-recognizes-michigan-agencies-saving-resources-and-taxpayer-money
EPA Recognizes Argonne National Lab for Saving Resources and Taxpayer Money,https://www.epa.gov/newsreleases/epa-recognizes-argonne-national-lab-saving-resources-and-taxpayer-money
EPA Proposes Strengthening the Dust-Lead Hazard Standards to Reduce Exposures to Children,https://www.epa.gov/newsreleases/epa-proposes-strengthening-dust-lead-hazard-standards-reduce-exposures-children
EPA Celebrates New Chemical Safety Milestones on 2nd Anniversary of Lautenberg Chemical Safety Act,https://www.epa.gov/newsreleases/epa-celebrates-new-chemical-safety-milestones-2nd-anniversary-lautenberg-chemical
EPA Recognizes Four Minnesota Federal Facilities for Saving Resources and Taxpayer Money,https://www.epa.gov/newsreleases/epa-recognizes-four-minnesota-federal-facilities-saving-resources-and-taxpayer-money
EPA Gears Up for First PFAS Community Engagement Event in New Hampshire Next Week,https://www.epa.gov/newsreleases/epa-gears-first-pfas-community-engagement-event-new-hampshire-next-week
"EPA to begin public comment period on cleanup plan for East Troy Contaminated Aquifer Superfund site in Troy, Ohio",https://www.epa.gov/newsreleases/epa-begin-public-comment-period-cleanup-plan-east-troy-contaminated-aquifer-superfund
EPA Provides Nearly $70 Million Loan for Omaha Water Infrastructure Upgrades,https://www.epa.gov/newsreleases/epa-provides-nearly-70-million-loan-omaha-water-infrastructure-upgrades
EPA Provides Nearly $70 Million Loan for Omaha Water Infrastructure Upgrades,https://www.epa.gov/newsreleases/epa-provides-nearly-70-million-loan-omaha-water-infrastructure-upgrades-0
EPA to host Smart Sectors meeting with North Dakota agriculture leaders in Minot on June 25,https://www.epa.gov/newsreleases/epa-host-smart-sectors-meeting-north-dakota-agriculture-leaders-minot-june-25
Administrator Pruitt Proposes Rule to Provide Regulatory Certainty on Spill Prevention,https://www.epa.gov/newsreleases/administrator-pruitt-proposes-rule-provide-regulatory-certainty-spill-prevention
"Guam, American Samoa, CNMI to receive funds for beach monitoring",https://www.epa.gov/newsreleases/guam-american-samoa-cnmi-receive-funds-beach-monitoring
"EPA to Hold Open House at the PMC Groundwater Superfund Site on June 27 in Petoskey, Mich.",https://www.epa.gov/newsreleases/epa-hold-open-house-pmc-groundwater-superfund-site-june-27-petoskey-mich
"U.S. EPA reaches settlement with Taylor Farms, of Salinas, Calif., to help protect Monterey Bay from industrial stormwater discharges",https://www.epa.gov/newsreleases/us-epa-reaches-settlement-taylor-farms-salinas-calif-help-protect-monterey-bay
EPA Outlines Expectations for Next Phase of Chesapeake Bay Restoration Effort,https://www.epa.gov/newsreleases/epa-outlines-expectations-next-phase-chesapeake-bay-restoration-effort
U.S. EPA orders $21 million in cleanup work at San Fernando Valley Superfund site,https://www.epa.gov/newsreleases/us-epa-orders-21-million-cleanup-work-san-fernando-valley-superfund-site
WHAT THEY ARE SAYING,https://www.epa.gov/newsreleases/what-they-are-saying-1
"EPA Region 7 Completes Five-Year Reviews at Superfund Sites in Des Moines, Mason City, and Ottumwa, Iowa",https://www.epa.gov/newsreleases/epa-region-7-completes-five-year-reviews-superfund-sites-des-moines-mason-city-and
"U.S. EPA llega a un acuerdo con Taylor Farms de Salinas, Calif., para ayudar a proteger la Bahía de Monterey de las descargas industriales de aguas pluviales",https://www.epa.gov/newsreleases/us-epa-llega-un-acuerdo-con-taylor-farms-de-salinas-calif-para-ayudar-proteger-la-bahia
"EPA Releases Guidance to Assist Companies, Increase Transparency and Improve New Chemicals Review Under TSCA",https://www.epa.gov/newsreleases/epa-releases-guidance-assist-companies-increase-transparency-and-improve-new-chemicals
U.S. EPA Reaches Agreement with Herzog Wine Cellars to Prevent Unlawful Wastewater Discharges,https://www.epa.gov/newsreleases/us-epa-reaches-agreement-herzog-wine-cellars-prevent-unlawful-wastewater-discharges
"EPA awards $40,422 to Bay Mills Indian Community of Michigan for water quality protection",https://www.epa.gov/newsreleases/epa-awards-40422-bay-mills-indian-community-michigan-water-quality-protection
"EPA Awards $500,000 Supplemental Funding for Montgomery County Brownfields",https://www.epa.gov/newsreleases/epa-awards-500000-supplemental-funding-montgomery-county-brownfields
U.S. EPA Reaches Agreement with Herzog Wine Cellars to Prevent Unlawful Wastewater Discharges,https://www.epa.gov/newsreleases/us-epa-reaches-agreement-herzog-wine-cellars-prevent-unlawful-wastewater-discharges
EPA Seeks Public Input for National Plan to Manage PFAS at First Community Engagement Event,https://www.epa.gov/newsreleases/epa-seeks-public-input-national-plan-manage-pfas-first-community-engagement-event
"Sampling begins at former Wolverine tannery in Rockford, Michigan",https://www.epa.gov/newsreleases/sampling-begins-former-wolverine-tannery-rockford-michigan
Two Virginia Federal Facilities Recognized for Going Green,https://www.epa.gov/newsreleases/two-virginia-federal-facilities-recognized-going-green
EPA Launches Research Vessel Lake Guardian to Monitor Lake Ontario’s Health as Binational Science Initiative Gets Underway,https://www.epa.gov/newsreleases/epa-launches-research-vessel-lake-guardian-monitor-lake-ontarios-health-binational
EPA Releases Agenda for New England PFAS Community Engagement Event,https://www.epa.gov/newsreleases/epa-releases-agenda-new-england-pfas-community-engagement-event
EPA Approves First-in-the-Nation State Coal Ash Permit Program for Oklahoma,https://www.epa.gov/newsreleases/epa-approves-first-nation-state-coal-ash-permit-program-oklahoma
"EPA to Hold Public Availability Session and Public Meeting for the Cascades Park Gasification and Landfill Superfund Alternative Site in Tallahassee, Fla. on June 21",https://www.epa.gov/newsreleases/epa-hold-public-availability-session-and-public-meeting-cascades-park-gasification-and
Four Pennsylvania Federal Facilities Recognized for Going Green,https://www.epa.gov/newsreleases/four-pennsylvania-federal-facilities-recognized-going-green
EPA and Army Announce Updated Guidance for Alaska’s Wetlands,https://www.epa.gov/newsreleases/epa-and-army-announce-updated-guidance-alaskas-wetlands
West Virginia Correctional Facility Among EPA Federal Green Challenge Winners,https://www.epa.gov/newsreleases/west-virginia-correctional-facility-among-epa-federal-green-challenge-winners
EPA Reaches Agreement with Sensient Colors to Redevelop Former Plating Facility in St. Louis,https://www.epa.gov/newsreleases/epa-reaches-agreement-sensient-colors-redevelop-former-plating-facility-st-louis
EPA and Army Take Next Step in Joint Efforts to Redefine “Waters of the United States”,https://www.epa.gov/newsreleases/epa-and-army-take-next-step-joint-efforts-redefine-waters-united-states
EPA Reaches Agreement with Sensient Colors to Redevelop Former Plating Facility in St. Louis,https://www.epa.gov/newsreleases/epa-reaches-agreement-sensient-colors-redevelop-former-plating-facility-st-louis
"Trump Administration to Support Health, Community Revitalization in Osceola, Mo.",https://www.epa.gov/newsreleases/trump-administration-support-health-community-revitalization-osceola-mo
Administrator Pruitt Wraps Up Week-Long Heartland Tour,https://www.epa.gov/newsreleases/administrator-pruitt-wraps-week-long-heartland-tour
"Trump Administration Provides Support for Community Health, Revitalization",https://www.epa.gov/newsreleases/trump-administration-provides-support-community-health-revitalization
"EPA Recognizes Sam Rayburn Memorial Veterans’ Center in Bonham, TX, in Federal Green Challenge",https://www.epa.gov/newsreleases/epa-recognizes-sam-rayburn-memorial-veterans-center-bonham-tx-federal-green-challenge
EPA Recognizes DEA’s El Paso Intelligence Center in Federal Green Challenge,https://www.epa.gov/newsreleases/epa-recognizes-deas-el-paso-intelligence-center-federal-green-challenge
EPA Recognizes Federal Green Challenge Winners and Their Efforts to Save Resources and Taxpayers’ Money,https://www.epa.gov/newsreleases/epa-recognizes-federal-green-challenge-winners-and-their-efforts-save-resources-and
"Trump Administration to Support Health, Community Revitalization in Weldon, NC",https://www.epa.gov/newsreleases/trump-administration-support-health-community-revitalization-weldon-nc
"EPA Recognizes DOE East Tennessee Technology Park in Oak Ridge with 2018 Federal Green Challenge Award for Reducing Environmental Impact, Saving Taxpayer Dollars",https://www.epa.gov/newsreleases/epa-recognizes-doe-east-tennessee-technology-park-oak-ridge-2018-federal-green
EPA Recognizes General Services Administration’s Fort Worth Federal Center in Federal Green Challenge,https://www.epa.gov/newsreleases/epa-recognizes-general-services-administrations-fort-worth-federal-center-federal-green
"Trump Administration to Support Health, Community Revitalization in Livingston, AL",https://www.epa.gov/newsreleases/trump-administration-support-health-community-revitalization-livingston-al
Administrator Pruitt Visits with Farmers and Local Leaders in Nebraska,https://www.epa.gov/newsreleases/administrator-pruitt-visits-farmers-and-local-leaders-nebraska
"EPA Recognizes DEA Southeast Laboratory in Miami with 2018 Federal Green Challenge Award for Reducing Environmental Impact, Saving Taxpayer Dollars",https://www.epa.gov/newsreleases/epa-recognizes-dea-southeast-laboratory-miami-2018-federal-green-challenge-award
Annual Report Card Shows Water Quality Improvements in Parts of the Mystic River Watershed in 2017,https://www.epa.gov/newsreleases/annual-report-card-shows-water-quality-improvements-parts-mystic-river-watershed-2017
"University of Arizona receives $91,000 grant to create Santa Cruz County’s first compost center",https://www.epa.gov/newsreleases/university-arizona-receives-91000-grant-create-santa-cruz-countys-first-compost-center
"EPA Reaches Agreement with Decostar Industries, Inc. in Carrollton, Georgia to Reduce Hazardous Air Emissions",https://www.epa.gov/newsreleases/epa-reaches-agreement-decostar-industries-inc-carrollton-georgia-reduce-hazardous-air
Annual Report Card Shows Water Quality Improvements in Parts of the Mystic River Watershed in 2017,https://www.epa.gov/newsreleases/annual-report-card-shows-water-quality-improvements-parts-mystic-river-watershed-2017
"EPA Region 7 Starts Work Wednesday on the Cleburn Street Well Superfund Site in Grand Island, Neb.",https://www.epa.gov/newsreleases/epa-region-7-starts-work-wednesday-cleburn-street-well-superfund-site-grand-island-neb
EPA to Host Great Lakes Restoration Initiative Plan III Public Engagement Session in Rochester,https://www.epa.gov/newsreleases/epa-host-great-lakes-restoration-initiative-plan-iii-public-engagement-session
Administrator Pruitt Talks with Kansas Farmers,https://www.epa.gov/newsreleases/administrator-pruitt-talks-kansas-farmers
Manhattan U.S. Attorney Announces Settlement With NYCHA and NYC To Fundamentally Reform NYCHA Through the Appointment Of a Federal Monitor and the Payment By NYC Of $1.2 Billion Of Additional Capital Money Over the Next Five Years,https://www.epa.gov/newsreleases/manhattan-us-attorney-announces-settlement-nycha-and-nyc-fundamentally-reform-nycha-0
